"CustomerID","last_purchase_date","frequency","monetary","r_score","f_score","m_score","rfm_total","segment"
15712.0,"2011-11-30 14:09:00",5,1072.3600000000001,1,4,4,9,"At Risk"
14500.0,"2011-09-12 16:45:00",3,356.85,4,3,2,9,"Loyal Customers"
18096.0,"2011-11-28 12:44:00",3,911.1500000000001,2,3,4,9,"At Risk"
17019.0,"2011-11-28 13:06:00",4,1272.6100000000015,1,4,4,9,"At Risk"
16744.0,"2011-11-28 13:06:00",7,1304.7599999999989,1,4,4,9,"At Risk"
14753.0,"2011-09-13 14:50:00",1,563.1500000000001,4,2,3,9,"New Customers"
16036.0,"2011-09-13 14:53:00",2,758.9199999999995,4,2,3,9,"New Customers"
17640.0,"2011-09-14 09:13:00",1,621.66,4,2,3,9,"New Customers"
12566.0,"2011-09-28 09:57:00",2,346.7,4,3,2,9,"Loyal Customers"
14442.0,"2011-12-08 11:53:00",5,1544.6199999999997,1,4,4,9,"At Risk"
14963.0,"2011-11-30 12:16:00",5,1487.8000000000015,1,4,4,9,"At Risk"
16062.0,"2011-11-30 12:15:00",4,1153.6199999999994,1,4,4,9,"At Risk"
13647.0,"2011-11-30 12:00:00",5,1670.22,1,4,4,9,"At Risk"
17333.0,"2011-09-15 10:11:00",1,494.2499999999999,4,2,3,9,"New Customers"
13196.0,"2011-11-28 13:54:00",4,1797.78,1,4,4,9,"At Risk"
16048.0,"2011-09-15 10:12:00",3,243.69000000000005,4,3,2,9,"Loyal Customers"
16657.0,"2011-11-30 11:48:00",4,933.6199999999994,1,4,4,9,"At Risk"
12579.0,"2011-09-27 13:57:00",3,410.72,4,3,2,9,"Loyal Customers"
14915.0,"2011-09-15 10:27:00",3,258.83000000000004,4,3,2,9,"Loyal Customers"
13518.0,"2011-09-15 10:29:00",1,659.44,4,2,3,9,"New Customers"
13979.0,"2011-09-27 13:32:00",1,869.8700000000001,4,2,3,9,"New Customers"
14894.0,"2011-09-15 13:51:00",1,655.75,4,2,3,9,"New Customers"
15417.0,"2011-09-15 15:26:00",1,508.8000000000001,4,2,3,9,"New Customers"
14420.0,"2011-09-15 16:57:00",2,385.86999999999995,4,3,2,9,"Loyal Customers"
16295.0,"2011-11-30 08:17:00",4,1328.5500000000004,1,4,4,9,"At Risk"
12513.0,"2011-09-16 12:45:00",2,586.7899999999998,4,2,3,9,"New Customers"
14621.0,"2011-12-08 16:22:00",6,1765.76,1,4,4,9,"At Risk"
17805.0,"2011-09-27 11:49:00",1,512.31,4,2,3,9,"New Customers"
16427.0,"2011-03-21 17:10:00",2,241.06,5,2,2,9,"New Customers"
12798.0,"2011-11-29 15:52:00",3,6977.04,1,3,5,9,"At Risk"
12871.0,"2011-09-16 15:07:00",2,380.64000000000004,4,3,2,9,"Loyal Customers"
16629.0,"2011-09-27 10:34:00",2,417.7299999999999,4,3,2,9,"Loyal Customers"
17480.0,"2011-09-27 10:21:00",2,506.51,4,2,3,9,"New Customers"
18161.0,"2011-11-29 15:38:00",6,1612.7899999999997,1,4,4,9,"At Risk"
17486.0,"2011-03-23 14:00:00",1,396.87,5,2,2,9,"New Customers"
14723.0,"2011-11-29 15:23:00",6,1158.2999999999995,1,4,4,9,"At Risk"
17392.0,"2011-02-06 12:48:00",2,457.90999999999985,5,2,2,9,"New Customers"
15081.0,"2011-11-17 17:08:00",6,487.3499999999998,2,4,3,9,"At Risk"
12564.0,"2011-03-23 14:55:00",1,456.90000000000003,5,2,2,9,"New Customers"
13325.0,"2011-09-19 10:36:00",1,675.3,4,2,3,9,"New Customers"
14824.0,"2011-11-29 14:20:00",4,1127.7100000000003,1,4,4,9,"At Risk"
13434.0,"2011-09-26 14:30:00",2,534.24,4,2,3,9,"New Customers"
12527.0,"2011-09-19 11:55:00",3,348.71000000000004,4,3,2,9,"Loyal Customers"
12497.0,"2011-09-19 12:29:00",1,1043.1,4,1,4,9,"New Customers"
16065.0,"2010-12-09 13:03:00",1,372.0900000000001,5,2,2,9,"New Customers"
15675.0,"2011-09-19 13:48:00",3,323.69000000000005,4,3,2,9,"Loyal Customers"
13639.0,"2011-09-26 13:36:00",1,1033.3400000000001,4,1,4,9,"New Customers"
17674.0,"2011-09-26 13:35:00",2,551.04,4,2,3,9,"New Customers"
15898.0,"2011-12-08 15:23:00",6,1384.6799999999998,1,4,4,9,"At Risk"
13375.0,"2011-09-19 16:01:00",2,772.9,4,2,3,9,"New Customers"
15090.0,"2011-02-04 14:03:00",1,381.32,5,2,2,9,"New Customers"
13516.0,"2011-11-18 13:15:00",3,1389.41,2,3,4,9,"At Risk"
14850.0,"2011-02-01 11:21:00",2,278.15000000000003,5,2,2,9,"New Customers"
12657.0,"2011-11-28 15:47:00",5,1152.0600000000002,1,4,4,9,"At Risk"
16603.0,"2011-09-26 10:06:00",2,482.46999999999997,4,2,3,9,"New Customers"
16211.0,"2011-09-19 16:23:00",2,542.77,4,2,3,9,"New Customers"
13390.0,"2011-09-26 08:38:00",1,544.08,4,2,3,9,"New Customers"
16769.0,"2011-03-24 13:41:00",1,380.38999999999976,5,2,2,9,"New Customers"
14236.0,"2011-09-20 09:13:00",2,490.8599999999999,4,2,3,9,"New Customers"
13356.0,"2011-09-20 14:33:00",1,768.24,4,2,3,9,"New Customers"
17101.0,"2011-11-29 13:57:00",4,1621.73,1,4,4,9,"At Risk"
17226.0,"2011-02-04 11:52:00",1,393.49,5,2,2,9,"New Customers"
14449.0,"2011-11-21 12:06:00",4,907.0999999999995,2,4,3,9,"At Risk"
12390.0,"2011-09-21 09:33:00",1,549.84,4,2,3,9,"New Customers"
12398.0,"2011-10-25 10:27:00",1,1635.6599999999987,3,2,4,9,"Needs Attention"
17415.0,"2011-09-21 12:50:00",1,507.84,4,2,3,9,"New Customers"
12550.0,"2011-09-21 14:35:00",1,964.8299999999995,4,1,4,9,"New Customers"
15433.0,"2011-09-21 16:24:00",3,417.8699999999999,4,3,2,9,"Loyal Customers"
14125.0,"2011-11-29 12:47:00",3,2740.4300000000007,1,3,5,9,"At Risk"
14511.0,"2011-11-28 17:05:00",6,1267.41,1,4,4,9,"At Risk"
16992.0,"2011-11-29 11:50:00",6,1601.86,1,4,4,9,"At Risk"
14348.0,"2011-03-24 16:23:00",1,409.57000000000005,5,2,2,9,"New Customers"
16795.0,"2010-12-09 14:08:00",1,414.88,5,2,2,9,"New Customers"
14419.0,"2011-11-29 11:22:00",6,1058.0599999999993,1,4,4,9,"At Risk"
16688.0,"2011-12-08 15:24:00",4,1260.86,1,4,4,9,"At Risk"
18071.0,"2011-03-27 11:59:00",2,452.99999999999994,5,2,2,9,"New Customers"
16480.0,"2011-09-25 11:40:00",1,769.2899999999996,4,2,3,9,"New Customers"
16689.0,"2011-09-25 11:39:00",3,303.26000000000005,4,3,2,9,"Loyal Customers"
12425.0,"2011-09-22 17:31:00",1,777.2,4,2,3,9,"New Customers"
16023.0,"2011-10-24 16:34:00",3,719.8100000000001,3,3,3,9,"Loyal Customers"
14321.0,"2011-11-29 09:47:00",5,1530.7499999999989,1,4,4,9,"At Risk"
15978.0,"2011-09-23 15:21:00",1,1098.7800000000002,4,1,4,9,"New Customers"
15088.0,"2011-11-18 13:14:00",3,1140.2699999999998,2,3,4,9,"At Risk"
15075.0,"2011-09-23 12:27:00",1,773.03,4,2,3,9,"New Customers"
13336.0,"2011-09-23 14:05:00",1,795.1199999999999,4,2,3,9,"New Customers"
17223.0,"2011-02-02 15:57:00",2,426.7899999999999,5,2,2,9,"New Customers"
14014.0,"2011-09-23 13:18:00",1,505.18000000000006,4,2,3,9,"New Customers"
13429.0,"2011-11-29 09:10:00",4,1006.8000000000001,1,4,4,9,"At Risk"
16781.0,"2010-12-09 15:18:00",2,294.65000000000003,5,2,2,9,"New Customers"
14129.0,"2011-12-08 11:02:00",5,1123.86,1,4,4,9,"At Risk"
18035.0,"2011-11-04 12:39:00",3,730.4000000000001,3,3,3,9,"Loyal Customers"
13167.0,"2011-11-21 12:24:00",4,791.33,2,4,3,9,"At Risk"
15806.0,"2011-10-24 14:35:00",3,784.58,3,3,3,9,"Loyal Customers"
17004.0,"2011-10-24 14:25:00",2,1412.9399999999998,3,2,4,9,"Needs Attention"
12792.0,"2011-03-28 11:36:00",1,400.54,5,2,2,9,"New Customers"
15950.0,"2011-12-08 10:34:00",5,1705.2599999999989,1,4,4,9,"At Risk"
15468.0,"2011-11-04 13:11:00",5,438.46000000000004,3,4,2,9,"Loyal Customers"
14479.0,"2011-03-31 09:07:00",2,316.25,5,2,2,9,"New Customers"
17880.0,"2010-12-10 10:21:00",1,458.91999999999996,5,2,2,9,"New Customers"
15894.0,"2011-03-31 13:50:00",2,263.54999999999995,5,2,2,9,"New Customers"
14412.0,"2011-11-04 13:14:00",3,761.33,3,3,3,9,"Loyal Customers"
17701.0,"2011-04-01 12:25:00",1,417.95000000000005,5,2,2,9,"New Customers"
17580.0,"2011-04-01 12:41:00",3,215.7199999999999,5,3,1,9,"Loyal Customers"
17508.0,"2011-03-04 08:10:00",1,387.30999999999995,5,2,2,9,"New Customers"
15237.0,"2011-12-08 09:46:00",4,1412.320000000001,1,4,4,9,"At Risk"
12852.0,"2011-02-22 14:56:00",2,299.7500000000001,5,2,2,9,"New Customers"
18108.0,"2011-04-05 08:25:00",2,264.65,5,2,2,9,"New Customers"
16586.0,"2011-04-05 09:32:00",1,463.95,5,2,2,9,"New Customers"
15933.0,"2011-11-18 13:14:00",3,1107.4600000000003,2,3,4,9,"At Risk"
17492.0,"2011-04-05 15:21:00",1,374.57000000000005,5,2,2,9,"New Customers"
14747.0,"2011-04-06 10:17:00",2,294.3,5,2,2,9,"New Customers"
17703.0,"2011-11-04 15:51:00",3,798.7399999999999,3,3,3,9,"Loyal Customers"
17140.0,"2011-04-06 13:33:00",1,465.31999999999994,5,2,2,9,"New Customers"
12580.0,"2011-04-07 10:24:00",1,415.69999999999993,5,2,2,9,"New Customers"
17856.0,"2011-12-08 09:40:00",6,1393.7900000000002,1,4,4,9,"At Risk"
13718.0,"2011-04-07 13:24:00",2,306.55,5,2,2,9,"New Customers"
16367.0,"2011-11-02 13:13:00",2,804.4899999999996,3,3,3,9,"Loyal Customers"
13863.0,"2011-04-08 17:03:00",2,299.56,5,2,2,9,"New Customers"
15363.0,"2011-04-12 15:48:00",2,318.04999999999995,5,2,2,9,"New Customers"
15701.0,"2011-12-07 14:39:00",4,1542.1400000000003,1,4,4,9,"At Risk"
15109.0,"2011-04-13 09:53:00",2,463.75000000000006,5,2,2,9,"New Customers"
14592.0,"2011-11-04 16:35:00",3,570.4599999999995,3,3,3,9,"Loyal Customers"
15361.0,"2010-12-13 09:52:00",1,418.92,5,2,2,9,"New Customers"
16768.0,"2011-10-23 10:38:00",5,458.0399999999999,3,4,2,9,"Loyal Customers"
17361.0,"2011-10-21 15:43:00",3,488.2,3,3,3,9,"Loyal Customers"
16762.0,"2011-11-20 11:43:00",3,1501.3799999999999,2,3,4,9,"At Risk"
12873.0,"2011-03-02 14:58:00",1,374.0,5,2,2,9,"New Customers"
15212.0,"2011-04-14 13:12:00",2,88.94999999999999,5,3,1,9,"Loyal Customers"
15230.0,"2011-04-14 14:39:00",2,429.5999999999999,5,2,2,9,"New Customers"
17362.0,"2011-04-14 14:43:00",2,312.22999999999996,5,2,2,9,"New Customers"
16369.0,"2011-11-21 16:25:00",3,1553.6600000000005,2,3,4,9,"At Risk"
17100.0,"2011-11-21 16:36:00",2,971.74,2,3,4,9,"At Risk"
14147.0,"2011-10-21 13:36:00",3,468.4,3,3,3,9,"Loyal Customers"
14206.0,"2011-04-14 16:38:00",2,308.25999999999993,5,2,2,9,"New Customers"
14446.0,"2011-12-09 11:34:00",4,1039.5800000000004,1,4,4,9,"At Risk"
12797.0,"2010-12-14 16:24:00",3,194.18,5,3,1,9,"Loyal Customers"
12462.0,"2011-12-07 14:02:00",4,1124.0100000000004,1,4,4,9,"At Risk"
16947.0,"2011-04-18 09:38:00",1,406.4800000000001,5,2,2,9,"New Customers"
15973.0,"2011-04-18 09:39:00",3,99.77,5,3,1,9,"Loyal Customers"
15478.0,"2011-10-30 14:19:00",2,1441.4199999999998,3,2,4,9,"Needs Attention"
18009.0,"2011-04-18 13:52:00",2,252.23999999999998,5,2,2,9,"New Customers"
15018.0,"2011-11-01 12:47:00",4,456.26,3,4,2,9,"Loyal Customers"
17313.0,"2011-11-22 09:23:00",2,2288.13,2,2,5,9,"Lost"
14326.0,"2011-04-19 11:08:00",2,166.85000000000002,5,3,1,9,"Loyal Customers"
17746.0,"2011-04-19 11:26:00",2,98.8,5,3,1,9,"Loyal Customers"
14242.0,"2011-04-19 11:46:00",2,280.55000000000007,5,2,2,9,"New Customers"
18228.0,"2011-10-20 19:21:00",3,769.2,3,3,3,9,"Loyal Customers"
13617.0,"2011-10-30 13:50:00",3,544.18,3,3,3,9,"Loyal Customers"
15225.0,"2011-04-19 14:51:00",1,409.4,5,2,2,9,"New Customers"
12733.0,"2011-04-19 16:19:00",1,383.95,5,2,2,9,"New Customers"
13485.0,"2011-04-20 13:58:00",1,454.23999999999995,5,2,2,9,"New Customers"
13247.0,"2011-11-22 10:59:00",4,501.12000000000006,2,4,3,9,"At Risk"
13681.0,"2011-11-22 11:13:00",4,827.83,2,4,3,9,"At Risk"
15135.0,"2011-04-20 15:58:00",2,127.15,5,3,1,9,"Loyal Customers"
17420.0,"2011-10-20 14:52:00",3,598.8299999999998,3,3,3,9,"Loyal Customers"
17525.0,"2010-12-15 12:05:00",1,422.70000000000005,5,2,2,9,"New Customers"
17946.0,"2011-04-20 17:00:00",2,149.57999999999998,5,3,1,9,"Loyal Customers"
16834.0,"2011-04-26 09:37:00",1,413.4599999999999,5,2,2,9,"New Customers"
18237.0,"2011-12-07 12:49:00",5,987.0999999999998,1,4,4,9,"At Risk"
14586.0,"2011-04-26 17:32:00",3,134.16000000000003,5,3,1,9,"Loyal Customers"
14022.0,"2011-04-28 14:39:00",1,439.9999999999999,5,2,2,9,"New Customers"
17991.0,"2011-04-28 15:58:00",2,93.35000000000001,5,3,1,9,"Loyal Customers"
15221.0,"2010-12-08 13:08:00",2,114.1,5,3,1,9,"Loyal Customers"
17501.0,"2011-05-03 09:47:00",2,288.59999999999997,5,2,2,9,"New Customers"
15807.0,"2011-10-20 14:10:00",3,903.9000000000003,3,3,3,9,"Loyal Customers"
14034.0,"2011-11-17 14:02:00",4,512.0200000000001,2,4,3,9,"At Risk"
18220.0,"2011-05-04 11:23:00",2,297.78000000000003,5,2,2,9,"New Customers"
16271.0,"2011-12-07 12:45:00",6,1423.2899999999993,1,4,4,9,"At Risk"
15497.0,"2011-11-22 11:51:00",3,1259.7,2,3,4,9,"At Risk"
16099.0,"2011-10-20 13:13:00",3,731.8999999999997,3,3,3,9,"Loyal Customers"
12556.0,"2011-10-20 13:06:00",2,603.7099999999998,3,3,3,9,"Loyal Customers"
16227.0,"2011-05-04 16:27:00",2,308.32000000000005,5,2,2,9,"New Customers"
15865.0,"2011-10-30 12:43:00",3,895.1300000000001,3,3,3,9,"Loyal Customers"
16464.0,"2011-11-20 12:11:00",3,1314.6800000000007,2,3,4,9,"At Risk"
13711.0,"2011-05-05 10:31:00",2,252.06,5,2,2,9,"New Customers"
18149.0,"2011-10-20 12:04:00",3,612.08,3,3,3,9,"Loyal Customers"
13894.0,"2011-11-17 13:35:00",5,535.97,2,4,3,9,"At Risk"
15754.0,"2011-10-20 11:44:00",4,455.67,3,4,2,9,"Loyal Customers"
15136.0,"2011-12-07 12:26:00",5,1282.4500000000003,1,4,4,9,"At Risk"
16546.0,"2011-02-22 11:20:00",3,-95.93000000000012,5,3,1,9,"Loyal Customers"
16706.0,"2011-11-02 13:50:00",3,531.35,3,3,3,9,"Loyal Customers"
13759.0,"2011-11-06 14:47:00",2,659.41,3,3,3,9,"Loyal Customers"
15506.0,"2011-11-17 12:11:00",3,979.2600000000003,2,3,4,9,"At Risk"
17354.0,"2011-10-20 10:34:00",1,1393.0600000000002,3,2,4,9,"Needs Attention"
17042.0,"2011-12-07 12:26:00",5,1044.38,1,4,4,9,"At Risk"
15651.0,"2011-11-03 08:41:00",3,646.3000000000001,3,3,3,9,"Loyal Customers"
17075.0,"2011-11-22 11:58:00",5,813.7700000000002,2,4,3,9,"At Risk"
13566.0,"2011-10-30 11:59:00",2,874.7099999999998,3,3,3,9,"Loyal Customers"
16000.0,"2011-12-07 12:17:00",3,12393.7,1,3,5,9,"At Risk"
16869.0,"2011-11-17 12:02:00",5,805.6199999999995,2,4,3,9,"At Risk"
17548.0,"2011-05-06 10:00:00",3,-141.48000000000002,5,3,1,9,"Loyal Customers"
16319.0,"2011-05-06 11:27:00",1,404.40000000000003,5,2,2,9,"New Customers"
12808.0,"2011-11-03 10:05:00",3,483.65000000000015,3,3,3,9,"Loyal Customers"
17604.0,"2011-05-06 13:43:00",2,309.36,5,2,2,9,"New Customers"
17412.0,"2011-12-07 11:36:00",7,1258.06,1,4,4,9,"At Risk"
16357.0,"2011-11-06 16:04:00",3,658.8800000000001,3,3,3,9,"Loyal Customers"
15092.0,"2011-05-08 14:10:00",2,457.80999999999995,5,2,2,9,"New Customers"
12355.0,"2011-05-09 13:49:00",1,459.4,5,2,2,9,"New Customers"
12357.0,"2011-11-06 16:07:00",1,6207.669999999996,3,1,5,9,"Needs Attention"
13363.0,"2011-11-22 12:40:00",2,992.5000000000001,2,3,4,9,"At Risk"
14657.0,"2011-11-22 12:47:00",5,838.2699999999999,2,4,3,9,"At Risk"
17462.0,"2011-10-19 13:36:00",3,662.9399999999999,3,3,3,9,"Loyal Customers"
14467.0,"2011-11-22 12:48:00",4,598.7599999999999,2,4,3,9,"At Risk"
13882.0,"2011-12-07 11:16:00",6,1131.2800000000004,1,4,4,9,"At Risk"
15880.0,"2010-12-05 13:09:00",2,313.27999999999986,5,2,2,9,"New Customers"
12596.0,"2011-10-19 13:02:00",2,618.2699999999999,3,3,3,9,"Loyal Customers"
18269.0,"2010-12-16 15:39:00",2,138.89999999999998,5,3,1,9,"Loyal Customers"
15051.0,"2011-11-16 15:38:00",3,1391.61,2,3,4,9,"At Risk"
15732.0,"2011-05-11 14:24:00",2,294.12,5,2,2,9,"New Customers"
17691.0,"2010-12-16 17:20:00",2,290.40000000000003,5,2,2,9,"New Customers"
15977.0,"2011-11-22 13:29:00",2,1054.7299999999998,2,3,4,9,"At Risk"
14760.0,"2011-02-18 14:36:00",2,53.8,5,3,1,9,"Loyal Customers"
13235.0,"2011-05-12 09:48:00",2,101.16999999999973,5,3,1,9,"Loyal Customers"
16598.0,"2011-03-07 13:42:00",2,140.7,5,3,1,9,"Loyal Customers"
13849.0,"2011-10-19 10:59:00",2,1537.9499999999998,3,2,4,9,"Needs Attention"
12912.0,"2011-12-07 08:55:00",5,1662.3000000000002,1,4,4,9,"At Risk"
12828.0,"2011-12-07 08:45:00",6,1018.7100000000003,1,4,4,9,"At Risk"
16539.0,"2011-12-07 08:41:00",4,1388.8099999999997,1,4,4,9,"At Risk"
13837.0,"2011-05-12 12:10:00",2,271.24,5,2,2,9,"New Customers"
14708.0,"2011-12-07 08:21:00",4,1096.6699999999998,1,4,4,9,"At Risk"
14489.0,"2011-05-16 14:51:00",1,463.38000000000005,5,2,2,9,"New Customers"
17500.0,"2011-11-22 14:25:00",3,1138.0,2,3,4,9,"At Risk"
16711.0,"2011-12-06 16:32:00",5,1651.0300000000002,1,4,4,9,"At Risk"
12690.0,"2011-05-18 09:09:00",1,389.01,5,2,2,9,"New Customers"
16201.0,"2011-12-06 16:02:00",5,1821.519999999999,1,4,4,9,"At Risk"
18150.0,"2011-11-07 16:49:00",3,566.5799999999999,3,3,3,9,"Loyal Customers"
15279.0,"2010-12-20 10:48:00",2,277.41,5,2,2,9,"New Customers"
13369.0,"2010-12-20 14:02:00",2,263.75000000000006,5,2,2,9,"New Customers"
13939.0,"2011-11-16 13:33:00",4,556.7499999999999,2,4,3,9,"At Risk"
14293.0,"2011-12-06 15:17:00",4,1046.5599999999995,1,4,4,9,"At Risk"
16164.0,"2011-11-22 15:04:00",4,802.5299999999999,2,4,3,9,"At Risk"
16734.0,"2011-10-18 13:44:00",3,650.51,3,3,3,9,"Loyal Customers"
18176.0,"2010-12-21 12:33:00",2,448.65000000000003,5,2,2,9,"New Customers"
13637.0,"2011-10-18 13:32:00",3,810.5,3,3,3,9,"Loyal Customers"
12820.0,"2011-12-06 15:12:00",4,942.3400000000003,1,4,4,9,"At Risk"
17886.0,"2011-11-08 10:09:00",3,899.6099999999998,3,3,3,9,"Loyal Customers"
13940.0,"2011-11-22 15:15:00",4,839.1399999999999,2,4,3,9,"At Risk"
15869.0,"2011-03-07 17:23:00",2,149.64000000000001,5,3,1,9,"Loyal Customers"
15724.0,"2011-05-22 14:40:00",3,212.3,5,3,1,9,"Loyal Customers"
13223.0,"2011-05-23 13:03:00",2,163.20000000000002,5,3,1,9,"Loyal Customers"
16924.0,"2011-11-18 12:53:00",4,739.4999999999999,2,4,3,9,"At Risk"
15814.0,"2011-12-06 15:01:00",6,1842.7300000000005,1,4,4,9,"At Risk"
14216.0,"2011-12-06 14:56:00",4,1839.3,1,4,4,9,"At Risk"
16554.0,"2011-12-06 14:52:00",7,641.5499999999998,1,5,3,9,"At Risk"
13575.0,"2011-11-16 13:14:00",5,732.0699999999998,2,4,3,9,"At Risk"
14985.0,"2011-05-25 14:29:00",2,296.74999999999983,5,2,2,9,"New Customers"
14673.0,"2011-12-06 14:31:00",5,1736.3999999999999,1,4,4,9,"At Risk"
15729.0,"2011-05-25 16:43:00",2,62.0,5,3,1,9,"Loyal Customers"
12515.0,"2010-12-21 15:43:00",1,383.69999999999993,5,2,2,9,"New Customers"
12967.0,"2011-12-06 14:19:00",4,1194.7500000000002,1,4,4,9,"At Risk"
16792.0,"2011-03-02 14:41:00",2,110.38000000000001,5,3,1,9,"Loyal Customers"
14359.0,"2011-11-20 13:17:00",6,882.5800000000002,2,4,3,9,"At Risk"
16571.0,"2011-12-06 14:07:00",5,1285.22,1,4,4,9,"At Risk"
15965.0,"2011-11-22 16:44:00",4,845.6399999999998,2,4,3,9,"At Risk"
16261.0,"2011-11-22 17:23:00",4,746.8299999999999,2,4,3,9,"At Risk"
16275.0,"2011-05-27 12:41:00",1,559.8699999999998,5,1,3,9,"New Customers"
13812.0,"2011-10-28 14:27:00",3,539.0,3,3,3,9,"Loyal Customers"
12565.0,"2011-03-03 11:43:00",2,131.17000000000002,5,3,1,9,"Loyal Customers"
13104.0,"2011-12-06 13:10:00",6,1098.4799999999998,1,4,4,9,"At Risk"
13398.0,"2011-05-31 13:17:00",1,457.3399999999999,5,2,2,9,"New Customers"
16810.0,"2011-05-31 15:32:00",2,275.64,5,2,2,9,"New Customers"
16424.0,"2011-06-01 13:40:00",2,82.56,5,3,1,9,"Loyal Customers"
17481.0,"2011-12-06 12:28:00",5,1249.3400000000006,1,4,4,9,"At Risk"
14790.0,"2011-11-23 09:28:00",4,745.0600000000001,2,4,3,9,"At Risk"
17820.0,"2011-06-01 15:14:00",2,-24.049999999999997,5,3,1,9,"Loyal Customers"
17578.0,"2011-06-02 11:42:00",2,124.73999999999998,5,3,1,9,"Loyal Customers"
16529.0,"2011-06-02 17:23:00",1,455.25000000000006,5,2,2,9,"New Customers"
15823.0,"2011-01-06 12:58:00",2,-840.7600000000001,5,3,1,9,"Loyal Customers"
15157.0,"2011-12-06 11:28:00",5,1869.5000000000007,1,4,4,9,"At Risk"
17708.0,"2011-06-05 10:12:00",2,267.08000000000004,5,2,2,9,"New Customers"
17734.0,"2011-10-17 12:33:00",3,700.63,3,3,3,9,"Loyal Customers"
14682.0,"2011-06-05 12:12:00",2,52.0,5,3,1,9,"Loyal Customers"
14512.0,"2011-06-05 12:39:00",2,275.28000000000003,5,2,2,9,"New Customers"
14553.0,"2011-11-20 13:20:00",5,859.27,2,4,3,9,"At Risk"
16883.0,"2011-06-05 12:51:00",2,276.7299999999999,5,2,2,9,"New Customers"
15573.0,"2011-11-08 11:38:00",2,607.4500000000003,3,3,3,9,"Loyal Customers"
15852.0,"2011-06-06 11:22:00",2,160.71,5,3,1,9,"Loyal Customers"
16469.0,"2011-11-16 12:25:00",4,650.4300000000004,2,4,3,9,"At Risk"
15386.0,"2011-06-06 13:47:00",1,394.14,5,2,2,9,"New Customers"
16611.0,"2011-06-06 15:46:00",2,120.99000000000001,5,3,1,9,"Loyal Customers"
12640.0,"2011-11-16 11:52:00",3,1174.5799999999997,2,3,4,9,"At Risk"
17026.0,"2011-06-07 14:28:00",2,154.82999999999998,5,3,1,9,"Loyal Customers"
17707.0,"2011-06-07 15:03:00",2,152.39999999999998,5,3,1,9,"Loyal Customers"
15584.0,"2011-11-16 10:55:00",5,722.6099999999997,2,4,3,9,"At Risk"
12849.0,"2011-11-08 13:41:00",2,1050.89,2,3,4,9,"At Risk"
17854.0,"2011-06-07 16:21:00",2,311.26,5,2,2,9,"New Customers"
14655.0,"2011-12-06 10:52:00",5,1930.15,1,4,4,9,"At Risk"
16832.0,"2011-06-08 15:36:00",3,199.15,5,3,1,9,"Loyal Customers"
17754.0,"2011-12-09 11:20:00",6,1739.9199999999994,1,4,4,9,"At Risk"
18167.0,"2011-12-06 09:49:00",6,1355.51,1,4,4,9,"At Risk"
13462.0,"2011-06-09 19:53:00",2,143.25,5,3,1,9,"Loyal Customers"
13034.0,"2011-10-16 12:21:00",2,642.77,3,3,3,9,"Loyal Customers"
17515.0,"2011-11-08 14:04:00",4,639.0199999999999,2,4,3,9,"At Risk"
13816.0,"2011-11-16 08:38:00",4,555.0400000000001,2,4,3,9,"At Risk"
15609.0,"2011-06-10 09:55:00",2,270.03000000000003,5,2,2,9,"New Customers"
13867.0,"2011-11-08 15:48:00",3,1015.2900000000002,2,3,4,9,"At Risk"
16892.0,"2011-12-08 13:18:00",7,496.83999999999975,1,5,3,9,"At Risk"
13029.0,"2011-11-09 09:13:00",3,1247.5,2,3,4,9,"At Risk"
16929.0,"2011-12-06 08:37:00",7,1295.3900000000006,1,4,4,9,"At Risk"
15145.0,"2011-12-05 17:21:00",4,1194.7300000000002,1,4,4,9,"At Risk"
16644.0,"2011-06-15 12:39:00",2,833.7800000000002,4,2,3,9,"New Customers"
16205.0,"2011-11-09 09:32:00",4,761.3799999999998,2,4,3,9,"At Risk"
14222.0,"2011-06-15 16:42:00",1,683.17,4,2,3,9,"New Customers"
16276.0,"2011-06-16 09:34:00",1,810.6000000000001,4,2,3,9,"New Customers"
14491.0,"2011-06-17 15:22:00",2,340.92999999999995,4,3,2,9,"Loyal Customers"
16484.0,"2011-06-19 12:06:00",3,379.4000000000001,4,3,2,9,"Loyal Customers"
14608.0,"2011-12-05 16:52:00",4,1785.15,1,4,4,9,"At Risk"
14813.0,"2010-12-05 11:57:00",2,155.42999999999998,5,3,1,9,"Loyal Customers"
12933.0,"2011-11-15 16:38:00",4,606.2799999999995,2,4,3,9,"At Risk"
16079.0,"2011-11-23 12:48:00",3,1352.0,2,3,4,9,"At Risk"
15076.0,"2011-06-20 08:23:00",1,880.8499999999997,4,2,3,9,"New Customers"
16917.0,"2011-03-08 11:55:00",1,391.52,5,2,2,9,"New Customers"
15825.0,"2011-06-20 13:27:00",1,532.9399999999999,4,2,3,9,"New Customers"
14198.0,"2011-12-05 16:34:00",7,663.4999999999999,1,5,3,9,"At Risk"
18160.0,"2011-10-13 15:50:00",2,638.0600000000003,3,3,3,9,"Loyal Customers"
15389.0,"2011-06-20 16:18:00",1,500.0,4,2,3,9,"New Customers"
15507.0,"2011-06-21 11:19:00",1,492.35999999999984,4,2,3,9,"New Customers"
13936.0,"2011-06-21 17:44:00",2,361.28000000000003,4,3,2,9,"Loyal Customers"
